MAL_ID,Name,Score,Genres,English name,Japanese name,Type,Episodes,Aired,Premiered,Producers,Licensors,Studios,Source,Duration,Rating,Ranked,Popularity,Members,Favorites,Watching,Completed,On-Hold,Dropped,Plan to Watch,Score-10,Score-9,Score-8,Score-7,Score-6,Score-5,Score-4,Score-3,Score-2,Score-1
1285,Soukihei MD Geist,5.32,"Action, Military, Sci-Fi, Mecha",Unknown,装鬼兵ＭＤガイスト,OVA,1,"May 21, 1986",Unknown,Nippon Columbia,"ADV Films, Central Park Media",Zero-G Room,Original,47 min.,R+ - Mild Nudity,10099.0,4410,13008,73,281,8218,131,119,4259,348.0,220.0,485.0,934.0,1080.0,1046.0,832.0,593.0,514.0,318.0
1286,MD Geist II: Death Force,5.03,"Action, Military, Sci-Fi, Mecha",Unknown,装鬼兵MDガイスト2,OVA,1,"Mar 1, 1996",Unknown,Nippon Columbia,Central Park Media,Zero-G Room,Original,48 min.,R+ - Mild Nudity,10579.0,5773,6698,19,101,5118,67,61,1351,158.0,122.0,249.0,548.0,633.0,653.0,520.0,386.0,401.0,277.0
1287,Odin: Koushi Hansen Starlight,5.24,"Action, Sci-Fi, Adventure, Space, Drama",Odin:Starlight Mutiny,オーディーン・光子帆船スターライト,Movie,1,"Aug 10, 1985",Unknown,Unknown,Central Park Media,"Toei Animation, Studio World",Original,2 hr. 19 min.,PG-13 - Teens 13 or older,10262.0,8142,2633,4,74,1295,44,65,1155,44.0,29.0,70.0,150.0,160.0,153.0,117.0,102.0,88.0,73.0
1288,Kidou Keisatsu Patlabor,7.29,"Comedy, Mecha, Police, Sci-Fi",Patlabor:The Mobile Police,機動警察パトレイバー,OVA,7,"Apr 25, 1988 to Jun 25, 1989",Unknown,Tohokushinsha Film Corporation,"Central Park Media, Maiden Japan",Studio Deen,Original,30 min. per ep.,PG-13 - Teens 13 or older,2400.0,3291,24762,147,1133,11428,658,365,11178,462.0,979.0,2743.0,2939.0,1299.0,519.0,161.0,65.0,13.0,21.0
1289,Kidou Keisatsu Patlabor: New OVA,7.56,"Sci-Fi, Comedy, Police, Mecha",Mobile Police Patlabor:The New Files,機動警察パトレイバー　NEW OVA,OVA,16,"Nov 22, 1990 to Apr 23, 1992",Unknown,Tohokushinsha Film Corporation,"Central Park Media, Maiden Japan",Sunrise,Original,25 min. per ep.,PG-13 - Teens 13 or older,1391.0,5467,7623,27,285,3652,189,98,3399,232.0,406.0,843.0,778.0,291.0,120.0,23.0,16.0,3.0,7.0
1290,WXIII Kidou Keisatsu Patlabor,6.75,"Sci-Fi, Police, Mecha",Patlabor Movie 3:WXIII,WXIII 機動警察パトレイバー,Movie,1,"Mar 30, 2002",Unknown,"Bandai Visual, Shochiku, Tohokushinsha Film Corporation","Maiden Japan, Geneon Entertainment USA",Madhouse,Original,1 hr. 42 min.,R - 17+ (violence & profanity),4675.0,5022,9412,13,146,5936,123,98,3109,134.0,330.0,901.0,1434.0,928.0,480.0,195.0,73.0,29.0,20.0
1292,Afro Samurai,7.36,"Action, Adventure, Samurai",Afro Samurai,アフロサムライ,TV,5,"May 3, 2007 to May 4, 2007",Spring 2007,"Dentsu, Victor Entertainment, Pony Canyon, Fuji TV",Funimation,Gonzo,Original,27 min. per ep.,R+ - Mild Nudity,2046.0,528,270362,1488,7018,191739,4823,5650,61132,13889.0,21778.0,39383.0,39910.0,19164.0,9534.0,4034.0,1708.0,956.0,694.0
1293,Urusei Yatsura,7.69,"Action, Sci-Fi, Adventure, Comedy, Drama, Romance",Urusei Yatsura,うる星やつら,TV,195,"Oct 14, 1981 to Mar 19, 1986",Fall 1981,"Kitty Films, Fuji TV",AnimEigo,"Studio Pierrot, Studio Deen",Manga,25 min. per ep.,PG-13 - Teens 13 or older,1048.0,2056,57537,839,6668,10365,5607,3636,31261,1494.0,1741.0,3155.0,3365.0,1645.0,767.0,286.0,111.0,58.0,70.0
1295,A-Ko The Versus,6.26,"Action, Adventure, Comedy, Romance, Sci-Fi, Super Power",Project A-ko:Uncivil Wars,A-Ko The VS [ヴァーサス],OVA,2,"Jul 21, 1990 to Aug 21, 1990",Unknown,Unknown,Unknown,Studio Fantasia,Original,51 min. per ep.,R+ - Mild Nudity,7057.0,6957,4173,5,117,2689,73,92,1202,58.0,125.0,258.0,464.0,444.0,307.0,133.0,71.0,31.0,18.0
1296,Project A-Ko 2: Daitokuji Zaibatsu no Inbou,6.51,"Action, Comedy, Mecha, Sci-Fi, Super Power",Unknown,プロジェクトA子2 大徳寺財閥の陰謀,OVA,1,"May 21, 1987",Unknown,Pony Canyon,Unknown,APPP,Original,48 min.,PG-13 - Teens 13 or older,5829.0,6604,4773,1,102,3475,56,50,1090,71.0,166.0,383.0,725.0,588.0,305.0,136.0,49.0,21.0,14.0
1297,Project A-Ko 3: Cinderella Rhapsody,6.41,"Action, Comedy, Mecha, Sci-Fi, Super Power",Unknown,プロジェクトA子3 シンデレララプソディ,OVA,1,"Jun 20, 1988",Unknown,Pony Canyon,Unknown,Studio Fantasia,Original,45 min.,R+ - Mild Nudity,6377.0,6938,4196,1,85,3029,52,44,986,58.0,134.0,303.0,604.0,508.0,297.0,128.0,57.0,19.0,12.0
1298,Project A-Ko 4: Final,6.46,"Action, Comedy, Mecha, Sci-Fi, Super Power",Project A-ko:Love & Robots,プロジェクトA子 -FINAL-,OVA,1,"Oct 7, 1989",Unknown,Pony Canyon,Unknown,Studio Fantasia,Original,53 min.,PG-13 - Teens 13 or older,6120.0,7082,4018,2,77,2837,57,40,1007,59.0,133.0,276.0,558.0,456.0,282.0,120.0,43.0,13.0,8.0
1299,Flag,7.21,"Mecha, Military",Unknown,FLAG（フラッグ）,ONA,13,"Jun 16, 2006 to Mar 2, 2007",Unknown,Aniplex,Bandai Entertainment,The Answer Studio,Original,24 min. per ep.,PG-13 - Teens 13 or older,2737.0,3950,16804,58,759,4056,922,959,10108,268.0,475.0,966.0,1013.0,577.0,357.0,155.0,54.0,30.0,38.0
1300,Omishi Mahou Gekijou: Risky★Safety,6.64,"Comedy, Shounen",Unknown,臣士魔法劇場 リスキー★セフティ,TV,24,"Oct 5, 1999 to Apr 4, 2000",Fall 1999,Pony Canyon,Unknown,APPP,Manga,10 min. per ep.,PG - Children,5166.0,7600,3284,4,143,1175,211,272,1483,41.0,59.0,187.0,283.0,226.0,134.0,47.0,29.0,10.0,7.0
1301,Ginga Tetsudou 999 (Movie),7.57,"Sci-Fi, Adventure, Space, Drama, Fantasy",Galaxy Express 999,銀河鉄道９９９,Movie,1,"Aug 4, 1979",Unknown,Unknown,Discotek Media,Toei Animation,Manga,2 hr. 8 min.,PG-13 - Teens 13 or older,1362.0,4184,14843,121,310,7986,183,153,6211,729.0,946.0,1619.0,1554.0,658.0,269.0,132.0,51.0,25.0,35.0
1302,Sayonara Ginga Tetsudou 999: Andromeda Shuuchakueki,7.29,"Sci-Fi, Adventure, Space, Drama",Adieu Galaxy Express 999,さよなら銀河鉄道999 -アンドロメダ終着駅-,Movie,1,"Jan 8, 1981",Unknown,Unknown,Discotek Media,"Toei Animation, Studio World",Manga,2 hr. 10 min.,PG-13 - Teens 13 or older,2374.0,5564,7294,22,183,4028,128,106,2849,307.0,366.0,690.0,861.0,389.0,181.0,76.0,35.0,25.0,24.0
1303,The Animatrix,7.3,"Action, Drama, Sci-Fi",The Animatrix,アニマトリックス,OVA,9,"Jun 3, 2003",Unknown,Unknown,Warner Bros. Japan,"Madhouse, Studio 4°C",Other,10 min. per ep.,R - 17+ (violence & profanity),2353.0,1908,64901,234,951,50553,588,536,12273,2822.0,4880.0,9252.0,10892.0,5437.0,2514.0,869.0,308.0,151.0,125.0
1311,Chobits Recap,6.98,"Ecchi, Romance, Comedy, Sci-Fi, Drama",Chobits:Hibiya and Kotoko Chat,ちょびっツ,Special,1,"Feb 21, 2003",Unknown,Unknown,"Funimation, Geneon Entertainment USA",Madhouse,Manga,24 min.,PG-13 - Teens 13 or older,3694.0,2729,35263,53,301,28948,283,267,5464,1505.0,2004.0,3591.0,5318.0,3585.0,2066.0,546.0,238.0,132.0,145.0
1312,Chikyuu Bouei Kigyou Dai-Guard,7.13,"Military, Sci-Fi, Adventure, Comedy, Mecha",Unknown,地球防衛企業ダイ・ガード,TV,26,"Oct 5, 1999 to Mar 28, 2000",Fall 1999,"Sotsu, TV Tokyo Music","ADV Films, Discotek Media",Xebec,Original,25 min. per ep.,PG-13 - Teens 13 or older,3087.0,5443,7717,35,388,2937,425,474,3493,136.0,277.0,578.0,758.0,422.0,223.0,80.0,33.0,13.0,13.0
1313,Digimon Adventure 02,7.24,"Action, Adventure, Comedy, Drama, Fantasy, Kids",Digimon Adventure 02,デジモンアドベンチャー０２,TV,50,"Apr 2, 2000 to Mar 25, 2001",Spring 2000,"Yomiko Advertising, Fuji TV","Saban Entertainment, Flatiron Film Company",Toei Animation,Original,25 min. per ep.,PG - Children,2607.0,791,189045,808,2944,171005,2757,3456,8883,10012.0,14774.0,27810.0,37308.0,19726.0,9127.0,3131.0,990.0,436.0,228.0
1314,DT Eightron,6.33,"Action, Sci-Fi, Shounen",DT Eightron,ＤＴエイトロン,TV,26,"Apr 18, 1998 to Nov 6, 1998",Spring 1998,Fuji TV,Unknown,Sunrise,Original,25 min. per ep.,PG-13 - Teens 13 or older,6728.0,9211,1724,7,90,626,77,123,808,16.0,18.0,61.0,123.0,108.0,79.0,41.0,12.0,6.0,6.0
1316,Idaten Jump,6.96,"Game, School, Sports",Idaten Jump,韋駄天翔(ジャンプ),TV,52,"Oct 1, 2005 to Sep 30, 2006",Fall 2005,"Aniplex, Trans Arts, MediaNet",Unknown,Production I.G,Manga,20 min. per ep.,PG - Children,3789.0,4960,9803,88,401,7043,240,487,1632,461.0,523.0,1036.0,1721.0,1128.0,595.0,218.0,81.0,40.0,33.0
1317,Eyeshield 21: Maboroshi no Golden Bowl,6.67,"Sports, Shounen",The Illusionary Golden Bowl,アイシールド21 幻のゴールデンボウル,Special,1,"Aug 6, 2004",Unknown,Bandai Visual,Unknown,Production I.G,Manga,29 min.,PG - Children,5050.0,5462,7654,15,133,5059,105,126,2231,254.0,297.0,473.0,867.0,725.0,374.0,127.0,86.0,43.0,35.0
1324,Earthian,6.1,"Drama, Shoujo, Shounen Ai",Earthian,アーシアン,OVA,4,"Jul 26, 1989 to Dec 21, 1996",Unknown,Youmex,Media Blasters,"J.C.Staff, Production Reed",Manga,45 min. per ep.,PG-13 - Teens 13 or older,7799.0,5135,8883,16,261,4545,234,334,3509,142.0,177.0,378.0,719.0,774.0,616.0,318.0,123.0,68.0,55.0
1325,Hamelin no Violin Hiki,6.58,"Adventure, Drama, Fantasy",Violinist of Hamelin,ハーメルンのバイオリン弾き,TV,25,"Oct 2, 1996 to Mar 26, 1997",Fall 1996,Unknown,Unknown,Studio Deen,Manga,23 min. per ep.,PG-13 - Teens 13 or older,5495.0,6251,5424,24,217,1801,310,446,2650,83.0,124.0,252.0,398.0,295.0,219.0,122.0,48.0,31.0,27.0
1327,Aoki Densetsu Shoot!,7.41,"Action, Comedy, Drama, Romance, School, Shounen, Sports",Blue Legend Shoot!,蒼き伝説　シュート！,TV,58,"Nov 7, 1993 to Dec 25, 1994",Fall 1993,Unknown,Unknown,Toei Animation,Manga,25 min. per ep.,PG-13 - Teens 13 or older,1876.0,4650,11457,72,641,6470,586,678,3082,447.0,660.0,1375.0,1507.0,739.0,313.0,99.0,51.0,27.0,21.0
1328,One Pound Gospel,6.46,"Sports, Comedy, Romance, Seinen",One Pound Gospel,１ポンドの福音,OVA,1,"Dec 2, 1988",Unknown,Unknown,VIZ Media,Gallop,Manga,50 min.,PG-13 - Teens 13 or older,6115.0,7536,3363,4,85,1971,42,54,1211,60.0,60.0,216.0,469.0,390.0,214.0,63.0,34.0,12.0,11.0
1329,Ohoshi-sama no Rail,7.07,"Historical, Drama",Rail of the Star:A True Story of Children,お星さまのレール,Movie,1,"Jul 10, 1993",Unknown,TV Tokyo,ADV Films,Madhouse,Novel,1 hr. 19 min.,G - All Ages,3320.0,8022,2774,4,79,1088,52,48,1507,71.0,90.0,176.0,218.0,142.0,65.0,22.0,8.0,3.0,4.0
1331,Dragon Pink,6.14,"Action, Adventure, Comedy, Fantasy, Hentai, Magic, Supernatural",Unknown,ドラゴンピンク,OVA,3,"Aug 5, 1994 to Jul 21, 1995",Unknown,Pink Pineapple,"ADV Films, SoftCel Pictures",AIC,Unknown,25 min. per ep.,Rx - Hentai,Unknown,6463,5012,15,194,3415,121,202,1080,101.0,115.0,273.0,564.0,547.0,395.0,185.0,76.0,53.0,47.0
1332,Elf no Wakaokusama,5.93,"Fantasy, Hentai",The Elven Bride,エルフの若奥様,OVA,2,"Jul 25, 1995 to Oct 27, 1995",Unknown,Pink Pineapple,SoftCel Pictures,Unknown,Unknown,28 min. per ep.,Rx - Hentai,Unknown,7907,2885,7,131,1771,83,128,772,48.0,58.0,138.0,224.0,296.0,216.0,97.0,60.0,37.0,41.0
1333,Fushigi na Koala Blinky,6.3,"Adventure, Comedy, Kids, Fantasy",Noozles,ふしぎなコアラ ブリンキー,TV,26,"Jul 7, 1984 to Dec 28, 1984",Summer 1984,Fuji TV,Saban Entertainment,Nippon Animation,Original,25 min. per ep.,G - All Ages,6872.0,11065,763,2,29,389,47,118,180,17.0,13.0,37.0,67.0,65.0,55.0,16.0,11.0,10.0,3.0
1335,Koukaku Kidoutai: Stand Alone Complex - Tachikoma na Hibi,7.16,"Sci-Fi, Comedy, Mecha",Ghost in the Shell:Stand Alone Complex:Tachikomatic Days,攻殻機動隊 STAND ALONE COMPLEX:Section9 Science File “タチコマな日々”,Special,26,"Oct 1, 2002 to Mar 25, 2003",Unknown,"Bandai Visual, Dentsu, Victor Entertainment, Animax",Bandai Entertainment,Production I.G,Unknown,1 min. per ep.,PG - Children,2946.0,3382,23394,35,398,16323,484,360,5829,1011.0,1340.0,2431.0,3128.0,1919.0,955.0,285.0,141.0,71.0,63.0
1336,Kyoushoku Soukou Guyver II,7.03,"Action, Adventure, Drama, Horror, Sci-Fi",The Guyver:Bio-Booster Armor,強殖装甲ガイバー II,OVA,6,"Oct 24, 1991 to Aug 21, 1992",Unknown,animate Film,Manga Entertainment,Unknown,Unknown,25 min. per ep.,R - 17+ (violence & profanity),3534.0,5662,7036,51,178,4724,153,180,1801,256.0,383.0,769.0,1054.0,629.0,286.0,123.0,47.0,25.0,13.0
1337,Dororon Enma-kun,6.3,"Comedy, Demons, Fantasy, Horror, Shounen, Supernatural",Unknown,ドロロンえん魔くん,TV,25,"Oct 4, 1973 to Mar 28, 1974",Fall 1973,"Fuji TV, Dynamic Planning",Unknown,Toei Animation,Manga,24 min. per ep.,PG-13 - Teens 13 or older,6890.0,7714,3127,2,164,705,187,357,1714,26.0,24.0,63.0,162.0,148.0,107.0,65.0,24.0,8.0,17.0
1338,Shin Megami Tensei: Tokyo Mokushiroku,5.43,"Action, Sci-Fi, Horror, Demons, Supernatural",Tokyo Revelation,真・女神転生　東京黙示録,OVA,2,"Apr 21, 1995 to Jun 21, 1995",Unknown,"Sony Music Entertainment, Sanctuary",Unknown,J.C.Staff,Manga,30 min. per ep.,R - 17+ (violence & profanity),9862.0,6295,5387,13,173,2849,77,83,2205,66.0,69.0,151.0,331.0,432.0,416.0,281.0,173.0,111.0,72.0
1339,Cool Devices,6.24,Hentai,Unknown,クールディバイシス,OVA,11,"Apr 25, 1995 to Nov 28, 1997",Unknown,Green Bunny,"NuTech Digital, Critical Mass Video",Unknown,Unknown,30 min. per ep.,Rx - Hentai,Unknown,6003,6048,22,419,3052,304,428,1845,136.0,145.0,303.0,496.0,455.0,380.0,151.0,103.0,47.0,71.0
1340,Yami no Shihosha Judge,5.37,"Supernatural, Horror, Seinen",Judge,闇の司法官ジャッジ,OVA,1,"Jun 15, 1991",Unknown,"Movic, Sony Music Entertainment",Unknown,Unknown,Manga,48 min.,R - 17+ (violence & profanity),10009.0,7902,2904,2,65,1774,31,60,974,19.0,25.0,88.0,218.0,284.0,343.0,205.0,104.0,45.0,47.0
1341,Violence Jack: Harlem Bomber-hen,5.23,"Action, Drama, Horror",Violence Jack:Slumking,バイオレンス ジャック 〜ハーレム・ボンバー編〜,OVA,1,"Jun 5, 1986",Unknown,"Dynamic Planning, Soeishinsha",Discotek Media,"Production Reed, D.A.S.T., Studio 88",Unknown,37 min.,R+ - Mild Nudity,10289.0,5041,9369,14,223,5727,91,132,3196,138.0,121.0,305.0,664.0,909.0,905.0,566.0,401.0,321.0,217.0
1342,Violence Jack: Jigoku Gai-hen,5.55,"Action, Drama, Horror",Violence Jack:Evil Town,バイオレンス ジャック 〜地獄街編〜,OVA,1,"Dec 6, 1988",Unknown,Dynamic Planning,Discotek Media,Studio 88,Unknown,56 min.,R+ - Mild Nudity,9568.0,5332,8135,15,193,5235,79,110,2518,156.0,164.0,396.0,737.0,873.0,693.0,375.0,290.0,266.0,202.0
1343,Violence Jack: Hell's Wind-hen,5.48,"Action, Drama, Horror",Violence Jack:Hell's Wind,バイオレンス ジャック 〜ヘルスウインド編〜,OVA,1,"Nov 9, 1990",Unknown,Dynamic Planning,Discotek Media,Unknown,Manga,52 min.,R+ - Mild Nudity,9740.0,5821,6519,5,127,4461,70,102,1759,120.0,120.0,267.0,570.0,756.0,695.0,350.0,264.0,224.0,123.0
1344,Eightman After,6.19,"Action, Sci-Fi, Drama",8 Man After,エイトマン AFTER,OVA,4,"Aug 21, 1993 to Nov 22, 1993",Unknown,Unknown,Discotek Media,J.C.Staff,Manga,28 min. per ep.,R - 17+ (violence & profanity),7380.0,7581,3297,7,108,1848,62,114,1165,50.0,66.0,172.0,352.0,338.0,276.0,111.0,42.0,13.0,15.0
1345,Soujuu Senshi Psychic Wars,3.15,"Action, Super Power, Demons, Seinen",Psychic Wars,捜獣戦士サイキック・ウォーズ,OVA,1,"Feb 22, 1991",Unknown,Unknown,Manga Entertainment,Toei Animation,Novel,50 min.,R+ - Mild Nudity,11026.0,7587,3286,6,76,2008,29,94,1079,31.0,12.0,24.0,55.0,90.0,123.0,215.0,260.0,402.0,507.0
1346,AD Police,6.28,"Sci-Fi, Adventure, Mystery, Dementia, Police, Psychological, Thriller, Mecha",AD Police Files,ADポリス,OVA,3,"May 25, 1990 to Nov 22, 1990",Unknown,"Bandai Visual, Youmex",AnimEigo,"AIC, Artmic",Original,24 min. per ep.,R+ - Mild Nudity,6972.0,4434,12864,15,433,6545,252,226,5408,123.0,219.0,729.0,1352.0,1188.0,747.0,368.0,130.0,78.0,55.0
1347,Bubblegum Crisis,7.29,"Adventure, Mecha, Sci-Fi, Shounen",Unknown,バブルガムクライシス,OVA,8,"Feb 25, 1987 to Jan 30, 1991",Unknown,Youmex,AnimEigo,"AIC, Artmic, Darts",Original,41 min. per ep.,PG-13 - Teens 13 or older,2385.0,2715,35420,390,2008,14378,1316,1015,16703,762.0,1418.0,2958.0,3522.0,1729.0,838.0,227.0,78.0,43.0,25.0
1348,Bubblegum Crash,6.54,"Action, Adventure, Mecha, Sci-Fi, Shounen",Unknown,バブルガムクラッシュ,OVA,3,"May 25, 1991 to Dec 21, 1991",Unknown,Artmic,AnimEigo,Darts,Original,45 min. per ep.,PG-13 - Teens 13 or older,5658.0,5191,8626,12,233,5071,158,129,3035,103.0,220.0,584.0,1167.0,902.0,494.0,174.0,69.0,26.0,15.0
1349,A.D. Police (TV),6.02,"Action, Sci-Fi, Mecha, Shounen",A.D. Police:To Protect and Serve,アドバンスドポリス,TV,12,"Apr 8, 1999 to Jul 1, 1999",Spring 1999,AIC,ADV Films,Plum,Original,24 min. per ep.,PG-13 - Teens 13 or older,8126.0,5041,9349,13,396,4668,330,502,3453,57.0,115.0,371.0,862.0,822.0,618.0,330.0,152.0,78.0,48.0
1350,Parasite Dolls,6.57,"Action, Sci-Fi, Police, Mecha",Unknown,パラサイトドールズ,OVA,3,"May 22, 2003 to Jul 24, 2003",Unknown,Imagica,"ADV Films, Sentai Filmworks",AIC,Original,30 min. per ep.,R+ - Mild Nudity,5516.0,4507,12378,20,492,5357,208,182,6139,132.0,229.0,675.0,1236.0,1018.0,576.0,172.0,62.0,42.0,20.0
1351,Angel Cop,5.94,"Action, Sci-Fi, Police",Unknown,エンジェルコップ,OVA,6,"Sep 1, 1989 to May 20, 1994",Unknown,"Geneon Universal Entertainment, Soeishinsha","Discotek Media, Manga Entertainment",D.A.S.T.,Original,30 min. per ep.,R+ - Mild Nudity,8391.0,4393,13139,58,574,5871,293,393,6008,181.0,225.0,511.0,1011.0,1062.0,715.0,508.0,279.0,189.0,92.0
1352,Cyber City Oedo 808,7.18,"Action, Adventure, Police, Sci-Fi",Cyber City,CYBER CITY OEDO 808 (サイバーシティ オーエド ハチマルハチ),OVA,3,"Jun 21, 1990 to Oct 4, 1991",Unknown,Japan Home Video,Central Park Media,Madhouse,Original,45 min. per ep.,R - 17+ (violence & profanity),2837.0,3669,19931,154,786,10029,361,241,8514,474.0,881.0,2153.0,2407.0,1227.0,573.0,222.0,78.0,36.0,14.0
1353,The Urotsuki,5.69,"Adventure, Fantasy, Hentai, Demons, Horror",Unknown,THE UROTSUKI,OVA,3,"May 3, 2002 to Nov 15, 2002",Unknown,Digital Works,Unknown,Phoenix Entertainment,Unknown,40 min. per ep.,Rx - Hentai,Unknown,7656,3211,4,221,1174,114,165,1537,48.0,31.0,61.0,157.0,172.0,161.0,77.0,50.0,37.0,42.0
1355,Makyuu Senjou,5.1,"Action, Sci-Fi",Dark Warrior,魔宮戦場,OVA,2,"Mar 22, 1991 to May 25, 1991",Unknown,Daiei,Unknown,Unknown,Unknown,50 min. per ep.,R+ - Mild Nudity,10496.0,10946,807,0,40,327,21,30,389,4.0,6.0,10.0,29.0,36.0,54.0,32.0,31.0,27.0,15.0
1356,Hokuto no Ken 2,7.56,"Action, Super Power, Drama, Martial Arts",Fist of the North Star 2,北斗の拳2,TV,43,"Mar 12, 1987 to Feb 18, 1988",Spring 1987,Unknown,Discotek Media,Toei Animation,Manga,25 min. per ep.,R - 17+ (violence & profanity),1400.0,3362,23702,123,843,13295,660,419,8485,1449.0,1435.0,2585.0,2660.0,1282.0,550.0,224.0,85.0,30.0,75.0
1357,Shin Hokuto no Ken,6.97,"Action, Martial Arts, Sci-Fi, Shounen",New Fist of the North Star,新・北斗の拳,OVA,3,"Jul 24, 2003 to May 28, 2004",Unknown,"OB Planning, Kitty Films, Sega","ADV Films, Sentai Filmworks",A.C.G.T.,Novel,58 min. per ep.,R+ - Mild Nudity,3754.0,4598,11699,14,387,6636,227,209,4240,342.0,439.0,1032.0,1547.0,883.0,453.0,179.0,81.0,24.0,27.0
1358,Hokuto no Ken Movie,7.2,"Sci-Fi, Adventure, Shounen",Fist of the North Star:The Movie,北斗の拳,Movie,1,"Mar 8, 1986",Unknown,Unknown,Discotek Media,Toei Animation,Manga,1 hr. 50 min.,R - 17+ (violence & profanity),2770.0,3944,16985,119,259,12905,164,110,3547,885.0,1152.0,2294.0,2839.0,1463.0,688.0,273.0,112.0,56.0,55.0
1359,Nikutai Ten'i,6.33,"Hentai, Yuri",Body Transfer,肉体転移,OVA,2,"Dec 21, 2003 to Mar 25, 2004",Unknown,Green Bunny,Media Blasters,Arms,Visual novel,30 min. per ep.,Rx - Hentai,Unknown,4939,9828,54,543,6320,283,327,2355,269.0,276.0,573.0,1032.0,895.0,598.0,294.0,166.0,107.0,84.0
1360,Makai Tenshi Djibril,6.47,Hentai,Jiburiru:The Devil Angel,魔界天使ジブリール,OVA,4,"Nov 26, 2004 to Jun 24, 2005",Unknown,"Animac, JapanAnime",Unknown,Unknown,Visual novel,30 min. per ep.,Rx - Hentai,Unknown,5306,8207,34,522,4773,302,295,2315,230.0,205.0,482.0,796.0,646.0,459.0,181.0,101.0,50.0,62.0
1361,Final Fantasy: The Spirits Within,6.37,Sci-Fi,Final Fantasy:The Spirits Within,ファイナルファンタジー,Movie,1,"Jul 2, 2001",Unknown,Sony Music Entertainment,Unknown,Square Enix,Game,1 hr. 40 min.,PG-13 - Teens 13 or older,6559.0,1886,65324,57,277,61411,156,285,3195,1991.0,3311.0,6854.0,11185.0,9309.0,6309.0,3622.0,1597.0,1061.0,638.0
1362,Street Fighter II Movie,7.17,"Action, Martial Arts, Shounen",Street Fighter II:The Animated Movie,ストリートファイターII MOVIE,Movie,1,"Aug 6, 1994",Unknown,Unknown,Discotek Media,Group TAC,Game,1 hr. 41 min.,PG-13 - Teens 13 or older,2917.0,3357,23800,127,264,20261,109,92,3074,1206.0,1725.0,3490.0,4681.0,2460.0,1189.0,435.0,127.0,82.0,30.0
1363,Detective Conan Movie 04: Captured in Her Eyes,8.04,"Adventure, Mystery, Comedy, Police, Shounen",Case Closed Movie 4:Captured In Her Eyes,瞳の中の暗殺者,Movie,1,"Apr 22, 2000",Unknown,Polygram Japan,Funimation,TMS Entertainment,Manga,1 hr. 40 min.,PG-13 - Teens 13 or older,488.0,2329,47635,83,490,43362,219,238,3326,4677.0,5971.0,9069.0,6106.0,1960.0,716.0,166.0,47.0,19.0,54.0
1364,Detective Conan Movie 05: Countdown to Heaven,8.14,"Adventure, Police, Comedy, Mystery, Shounen",Case Closed Movie 5:Countdown to Heaven,名探偵コナン 天国へのカウントダウン,Movie,1,"Apr 21, 2001",Unknown,Unknown,Funimation,TMS Entertainment,Manga,1 hr. 40 min.,PG-13 - Teens 13 or older,371.0,2299,48464,57,510,43968,224,252,3510,5024.0,6423.0,9373.0,5747.0,1683.0,633.0,119.0,42.0,17.0,213.0
1365,Detective Conan Movie 06: The Phantom of Baker Street,8.31,"Adventure, Mystery, Police, Shounen",Case Closed:The Phantom of Baker Street,名探偵コナン　ベイカー街(ストリート)の亡霊,Movie,1,"Apr 20, 2002",Unknown,Unknown,Funimation,TMS Entertainment,Manga,1 hr. 47 min.,PG-13 - Teens 13 or older,216.0,2041,58853,205,949,51821,333,413,5337,7912.0,8921.0,10040.0,5781.0,1779.0,675.0,192.0,103.0,34.0,102.0
1366,Detective Conan Movie 07: Crossroad in the Ancient Capital,7.84,"Adventure, Mystery, Comedy, Police, Shounen",Unknown,名探偵コナン 迷宮の十字路(クロスロード),Movie,1,"Apr 19, 2003",Unknown,Unknown,Unknown,TMS Entertainment,Manga,1 hr. 48 min.,PG-13 - Teens 13 or older,750.0,2553,39715,33,385,35969,187,186,2988,3275.0,4078.0,7306.0,5844.0,2151.0,728.0,205.0,73.0,22.0,42.0
1367,Detective Conan Movie 08: Magician of the Silver Sky,8.1,"Adventure, Mystery, Comedy, Police, Shounen",Unknown,名探偵コナン 銀翼の奇術師[マジシャン],Movie,1,"Apr 17, 2004",Unknown,Unknown,Unknown,TMS Entertainment,Manga,1 hr. 48 min.,PG-13 - Teens 13 or older,409.0,2448,43203,46,456,38724,221,239,3563,4251.0,5504.0,8350.0,5048.0,1558.0,612.0,132.0,37.0,24.0,39.0
